year,countyfips,county,state,UV,hover
2015,36101,Steuben,NY,2113.16,Steuben <br>
2015,36103,Suffolk,NY,2394.59,Suffolk <br>
2015,36105,Sullivan,NY,2209.58,Sullivan <br>
2015,36107,Tioga,NY,2108.96,Tioga <br>
2015,36109,Tompkins,NY,2062.52,Tompkins <br>
2015,36111,Ulster,NY,2182.96,Ulster <br>
2015,36113,Warren,NY,2096.51,Warren <br>
2015,36115,Washington,NY,2060.19,Washington <br>
2015,36117,Wayne,NY,2112.03,Wayne <br>
2015,36119,Westchester,NY,2331.03,Westchester <br>
2015,36121,Wyoming,NY,2123.61,Wyoming <br>
2015,36123,Yates,NY,2110.79,Yates <br>
2015,39001,Adams,OH,2571.95,Adams <br>
2015,39003,Allen,OH,2338.99,Allen <br>
2015,39005,Ashland,OH,2319.48,Ashland <br>
2015,39007,Ashtabula,OH,2206.25,Ashtabula <br>
2015,39009,Athens,OH,2466.51,Athens <br>
2015,39011,Auglaize,OH,2363.27,Auglaize <br>
2015,39013,Belmont,OH,2356.54,Belmont <br>
2015,39015,Brown,OH,2589.3,Brown <br>
2015,39017,Butler,OH,2429.96,Butler <br>
2015,39019,Carroll,OH,2352.39,Carroll <br>
2015,39021,Champaign,OH,2349.56,Champaign <br>
2015,39023,Clark,OH,2411.52,Clark <br>
2015,39025,Clermont,OH,2498.34,Clermont <br>
2015,39027,Clinton,OH,2528.97,Clinton <br>
2015,39029,Columbiana,OH,2258.01,Columbiana <br>
2015,39031,Coshocton,OH,2281.72,Coshocton <br>
2015,39033,Crawford,OH,2332.52,Crawford <br>
2015,39035,Cuyahoga,OH,2290.63,Cuyahoga <br>
2015,39037,Darke,OH,2298.43,Darke <br>
2015,39039,Defiance,OH,2276.1,Defiance <br>
2015,39041,Delaware,OH,2297.16,Delaware <br>
2015,39043,Erie,OH,2285.65,Erie <br>
2015,39045,Fairfield,OH,2313.8,Fairfield <br>
2015,39047,Fayette,OH,2477.68,Fayette <br>
2015,39049,Franklin,OH,2323.59,Franklin <br>
2015,39051,Fulton,OH,2197.7,Fulton <br>
2015,39053,Gallia,OH,2584.76,Gallia <br>
2015,39055,Geauga,OH,2251.52,Geauga <br>
2015,39057,Greene,OH,2449.85,Greene <br>
2015,39059,Guernsey,OH,2344.31,Guernsey <br>
2015,39061,Hamilton,OH,2514.81,Hamilton <br>
2015,39063,Hancock,OH,2216.47,Hancock <br>
2015,39065,Hardin,OH,2291.96,Hardin <br>
2015,39067,Harrison,OH,2360.05,Harrison <br>
2015,39069,Henry,OH,2221.89,Henry <br>
2015,39071,Highland,OH,2546.31,Highland <br>
2015,39073,Hocking,OH,2348.74,Hocking <br>
2015,39075,Holmes,OH,2242.33,Holmes <br>
2015,39077,Huron,OH,2302.49,Huron <br>
2015,39079,Jackson,OH,2465.49,Jackson <br>
2015,39081,Jefferson,OH,2320.4,Jefferson <br>
2015,39083,Knox,OH,2337.71,Knox <br>
2015,39085,Lake,OH,2250.38,Lake <br>
2015,39087,Lawrence,OH,2588.33,Lawrence <br>
2015,39089,Licking,OH,2345.7,Licking <br>
2015,39091,Logan,OH,2328.49,Logan <br>
2015,39093,Lorain,OH,2237.9,Lorain <br>
2015,39095,Lucas,OH,2209.34,Lucas <br>
2015,39097,Madison,OH,2367.61,Madison <br>
2015,39099,Mahoning,OH,2257.7,Mahoning <br>
2015,39101,Marion,OH,2304.78,Marion <br>
2015,39103,Medina,OH,2284.07,Medina <br>
2015,39105,Meigs,OH,2534.2,Meigs <br>
2015,39107,Mercer,OH,2279.48,Mercer <br>
2015,39109,Miami,OH,2359.76,Miami <br>
2015,39111,Monroe,OH,2401.49,Monroe <br>
2015,39113,Montgomery,OH,2372.57,Montgomery <br>
2015,39115,Morgan,OH,2422.31,Morgan <br>
2015,39117,Morrow,OH,2354.15,Morrow <br>
2015,39119,Muskingum,OH,2354.65,Muskingum <br>
2015,39121,Noble,OH,2356.48,Noble <br>
2015,39123,Ottawa,OH,2302.75,Ottawa <br>
2015,39125,Paulding,OH,2292.51,Paulding <br>
2015,39127,Perry,OH,2381.79,Perry <br>
2015,39129,Pickaway,OH,2361.17,Pickaway <br>
2015,39131,Pike,OH,2479.63,Pike <br>
2015,39133,Portage,OH,2335.15,Portage <br>
2015,39135,Preble,OH,2312.79,Preble <br>
2015,39137,Putnam,OH,2296.6,Putnam <br>
2015,39139,Richland,OH,2366.58,Richland <br>
2015,39141,Ross,OH,2432.78,Ross <br>
2015,39143,Sandusky,OH,2289.12,Sandusky <br>
2015,39145,Scioto,OH,2561.8,Scioto <br>
2015,39147,Seneca,OH,2223.34,Seneca <br>
2015,39149,Shelby,OH,2356.44,Shelby <br>
2015,39151,Stark,OH,2324.32,Stark <br>
2015,39153,Summit,OH,2363.3,Summit <br>
2015,39155,Trumbull,OH,2249.6,Trumbull <br>
2015,39157,Tuscarawas,OH,2317.23,Tuscarawas <br>
2015,39159,Union,OH,2255.54,Union <br>
2015,39161,Van Wert,OH,2255.88,Van Wert <br>
2015,39163,Vinton,OH,2480.61,Vinton <br>
2015,39165,Warren,OH,2452.68,Warren <br>
2015,39167,Washington,OH,2435.99,Washington <br>
2015,39169,Wayne,OH,2286.21,Wayne <br>
2015,39171,Williams,OH,2286.31,Williams <br>
2015,39173,Wood,OH,2178.75,Wood <br>
2015,39175,Wyandot,OH,2264.77,Wyandot <br>
2015,42001,Adams,PA,NA,Adams <br>
2015,42003,Allegheny,PA,NA,Allegheny <br>
2015,42005,Armstrong,PA,NA,Armstrong <br>
2015,42007,Beaver,PA,NA,Beaver <br>
2015,42009,Bedford,PA,NA,Bedford <br>
2015,42011,Berks,PA,NA,Berks <br>
2015,42013,Blair,PA,NA,Blair <br>
2015,42015,Bradford,PA,NA,Bradford <br>
2015,42017,Bucks,PA,NA,Bucks <br>
2015,42019,Butler,PA,NA,Butler <br>
2015,42021,Cambria,PA,NA,Cambria <br>
2015,42023,Cameron,PA,NA,Cameron <br>
2015,42025,Carbon,PA,NA,Carbon <br>
2015,42027,Centre,PA,NA,Centre <br>
2015,42029,Chester,PA,NA,Chester <br>
2015,42031,Clarion,PA,NA,Clarion <br>
2015,42033,Clearfield,PA,NA,Clearfield <br>
2015,42035,Clinton,PA,NA,Clinton <br>
2015,42037,Columbia,PA,NA,Columbia <br>
2015,42039,Crawford,PA,NA,Crawford <br>
2015,42041,Cumberland,PA,NA,Cumberland <br>
2015,42043,Dauphin,PA,NA,Dauphin <br>
2015,42045,Delaware,PA,NA,Delaware <br>
2015,42047,Elk,PA,NA,Elk <br>
2015,42049,Erie,PA,NA,Erie <br>
2015,42051,Fayette,PA,NA,Fayette <br>
2015,42053,Forest,PA,NA,Forest <br>
2015,42055,Franklin,PA,NA,Franklin <br>
2015,42057,Fulton,PA,NA,Fulton <br>
2015,42059,Greene,PA,NA,Greene <br>
2015,42061,Huntingdon,PA,NA,Huntingdon <br>
2015,42063,Indiana,PA,NA,Indiana <br>
2015,42065,Jefferson,PA,NA,Jefferson <br>
2015,42067,Juniata,PA,NA,Juniata <br>
2015,42069,Lackawanna,PA,NA,Lackawanna <br>
2015,42071,Lancaster,PA,NA,Lancaster <br>
2015,42073,Lawrence,PA,NA,Lawrence <br>
2015,42075,Lebanon,PA,NA,Lebanon <br>
2015,42077,Lehigh,PA,NA,Lehigh <br>
2015,42079,Luzerne,PA,NA,Luzerne <br>
2015,42081,Lycoming,PA,NA,Lycoming <br>
2015,42083,McKean,PA,NA,McKean <br>
2015,42085,Mercer,PA,NA,Mercer <br>
2015,42087,Mifflin,PA,NA,Mifflin <br>
2015,42089,Monroe,PA,NA,Monroe <br>
2015,42091,Montgomery,PA,NA,Montgomery <br>
2015,42093,Montour,PA,NA,Montour <br>
2015,42095,Northampton,PA,NA,Northampton <br>
2015,42097,Northumberland,PA,NA,Northumberland <br>
2015,42099,Perry,PA,NA,Perry <br>
2015,42101,Philadelphia,PA,NA,Philadelphia <br>
2015,42103,Pike,PA,NA,Pike <br>
2015,42105,Potter,PA,NA,Potter <br>
2015,42107,Schuylkill,PA,NA,Schuylkill <br>
2015,42109,Snyder,PA,NA,Snyder <br>
2015,42111,Somerset,PA,NA,Somerset <br>
2015,42113,Sullivan,PA,NA,Sullivan <br>
2015,42115,Susquehanna,PA,NA,Susquehanna <br>
2015,42117,Tioga,PA,NA,Tioga <br>
2015,42119,Union,PA,NA,Union <br>
2015,42121,Venango,PA,NA,Venango <br>
2015,42123,Warren,PA,NA,Warren <br>
2015,42125,Washington,PA,NA,Washington <br>
2015,42127,Wayne,PA,NA,Wayne <br>
2015,42129,Westmoreland,PA,NA,Westmoreland <br>
2015,42131,Wyoming,PA,NA,Wyoming <br>
2015,42133,York,PA,NA,York <br>
2016,23001,Androscoggin,ME,NA,Androscoggin <br>
2016,23003,Aroostook,ME,NA,Aroostook <br>
2016,23005,Cumberland,ME,NA,Cumberland <br>
2016,23007,Franklin,ME,NA,Franklin <br>
2016,23009,Hancock,ME,NA,Hancock <br>
2016,23011,Kennebec,ME,NA,Kennebec <br>
2016,23013,Knox,ME,NA,Knox <br>
2016,23015,Lincoln,ME,NA,Lincoln <br>
2016,23017,Oxford,ME,NA,Oxford <br>
2016,23019,Penobscot,ME,NA,Penobscot <br>
2016,23021,Piscataquis,ME,NA,Piscataquis <br>
2016,23023,Sagadahoc,ME,NA,Sagadahoc <br>
2016,23025,Somerset,ME,NA,Somerset <br>
2016,23027,Waldo,ME,NA,Waldo <br>
2016,23029,Washington,ME,NA,Washington <br>
2016,23031,York,ME,NA,York <br>
2016,36001,Albany,NY,NA,Albany <br>
2016,36003,Allegany,NY,NA,Allegany <br>
2016,36005,Bronx,NY,NA,Bronx <br>
2016,36007,Broome,NY,NA,Broome <br>
2016,36009,Cattaraugus,NY,NA,Cattaraugus <br>
2016,36011,Cayuga,NY,NA,Cayuga <br>
2016,36013,Chautauqua,NY,NA,Chautauqua <br>
2016,36015,Chemung,NY,NA,Chemung <br>
2016,36017,Chenango,NY,NA,Chenango <br>
2016,36019,Clinton,NY,NA,Clinton <br>
2016,36021,Columbia,NY,NA,Columbia <br>
2016,36023,Cortland,NY,NA,Cortland <br>
2016,36025,Delaware,NY,NA,Delaware <br>
2016,36027,Dutchess,NY,NA,Dutchess <br>
2016,36029,Erie,NY,NA,Erie <br>
2016,36031,Essex,NY,NA,Essex <br>
2016,36033,Franklin,NY,NA,Franklin <br>
2016,36035,Fulton,NY,NA,Fulton <br>
2016,36037,Genesee,NY,NA,Genesee <br>
2016,36039,Greene,NY,NA,Greene <br>
2016,36041,Hamilton,NY,NA,Hamilton <br>
2016,36043,Herkimer,NY,NA,Herkimer <br>
2016,36045,Jefferson,NY,NA,Jefferson <br>
2016,36047,Kings,NY,NA,Kings <br>
2016,36049,Lewis,NY,NA,Lewis <br>
2016,36051,Livingston,NY,NA,Livingston <br>
2016,36053,Madison,NY,NA,Madison <br>
2016,36055,Monroe,NY,NA,Monroe <br>
2016,36057,Montgomery,NY,NA,Montgomery <br>
2016,36059,Nassau,NY,NA,Nassau <br>
2016,36061,New York,NY,NA,New York <br>
2016,36063,Niagara,NY,NA,Niagara <br>
2016,36065,Oneida,NY,NA,Oneida <br>
2016,36067,Onondaga,NY,NA,Onondaga <br>
2016,36069,Ontario,NY,NA,Ontario <br>
2016,36071,Orange,NY,NA,Orange <br>
2016,36073,Orleans,NY,NA,Orleans <br>
2016,36075,Oswego,NY,NA,Oswego <br>
2016,36077,Otsego,NY,NA,Otsego <br>
2016,36079,Putnam,NY,NA,Putnam <br>
2016,36081,Queens,NY,NA,Queens <br>
2016,36083,Rensselaer,NY,NA,Rensselaer <br>
2016,36085,Richmond,NY,NA,Richmond <br>
2016,36087,Rockland,NY,NA,Rockland <br>
2016,36089,St Lawrence,NY,NA,St Lawrence <br>
2016,36091,Saratoga,NY,NA,Saratoga <br>
2016,36093,Schenectady,NY,NA,Schenectady <br>
2016,36095,Schoharie,NY,NA,Schoharie <br>
2016,36097,Schuyler,NY,NA,Schuyler <br>
2016,36099,Seneca,NY,NA,Seneca <br>
2016,36101,Steuben,NY,NA,Steuben <br>
2016,36103,Suffolk,NY,NA,Suffolk <br>
2016,36105,Sullivan,NY,NA,Sullivan <br>
2016,36107,Tioga,NY,NA,Tioga <br>
2016,36109,Tompkins,NY,NA,Tompkins <br>
2016,36111,Ulster,NY,NA,Ulster <br>
2016,36113,Warren,NY,NA,Warren <br>
2016,36115,Washington,NY,NA,Washington <br>
2016,36117,Wayne,NY,NA,Wayne <br>
2016,36119,Westchester,NY,NA,Westchester <br>
2016,36121,Wyoming,NY,NA,Wyoming <br>
2016,36123,Yates,NY,NA,Yates <br>
2016,39001,Adams,OH,NA,Adams <br>
2016,39003,Allen,OH,NA,Allen <br>
2016,39005,Ashland,OH,NA,Ashland <br>
2016,39007,Ashtabula,OH,NA,Ashtabula <br>
2016,39009,Athens,OH,NA,Athens <br>
2016,39011,Auglaize,OH,NA,Auglaize <br>
2016,39013,Belmont,OH,NA,Belmont <br>
2016,39015,Brown,OH,NA,Brown <br>
2016,39017,Butler,OH,NA,Butler <br>
2016,39019,Carroll,OH,NA,Carroll <br>
2016,39021,Champaign,OH,NA,Champaign <br>
2016,39023,Clark,OH,NA,Clark <br>
2016,39025,Clermont,OH,NA,Clermont <br>
2016,39027,Clinton,OH,NA,Clinton <br>
2016,39029,Columbiana,OH,NA,Columbiana <br>
2016,39031,Coshocton,OH,NA,Coshocton <br>
2016,39033,Crawford,OH,NA,Crawford <br>
2016,39035,Cuyahoga,OH,NA,Cuyahoga <br>
2016,39037,Darke,OH,NA,Darke <br>
2016,39039,Defiance,OH,NA,Defiance <br>
2016,39041,Delaware,OH,NA,Delaware <br>
2016,39043,Erie,OH,NA,Erie <br>
2016,39045,Fairfield,OH,NA,Fairfield <br>
2016,39047,Fayette,OH,NA,Fayette <br>
2016,39049,Franklin,OH,NA,Franklin <br>
2016,39051,Fulton,OH,NA,Fulton <br>
2016,39053,Gallia,OH,NA,Gallia <br>
2016,39055,Geauga,OH,NA,Geauga <br>
2016,39057,Greene,OH,NA,Greene <br>
2016,39059,Guernsey,OH,NA,Guernsey <br>
2016,39061,Hamilton,OH,NA,Hamilton <br>
2016,39063,Hancock,OH,NA,Hancock <br>
2016,39065,Hardin,OH,NA,Hardin <br>
2016,39067,Harrison,OH,NA,Harrison <br>
2016,39069,Henry,OH,NA,Henry <br>
2016,39071,Highland,OH,NA,Highland <br>
2016,39073,Hocking,OH,NA,Hocking <br>
2016,39075,Holmes,OH,NA,Holmes <br>
2016,39077,Huron,OH,NA,Huron <br>
2016,39079,Jackson,OH,NA,Jackson <br>
2016,39081,Jefferson,OH,NA,Jefferson <br>
2016,39083,Knox,OH,NA,Knox <br>
2016,39085,Lake,OH,NA,Lake <br>
2016,39087,Lawrence,OH,NA,Lawrence <br>
2016,39089,Licking,OH,NA,Licking <br>
2016,39091,Logan,OH,NA,Logan <br>
2016,39093,Lorain,OH,NA,Lorain <br>
2016,39095,Lucas,OH,NA,Lucas <br>
2016,39097,Madison,OH,NA,Madison <br>
2016,39099,Mahoning,OH,NA,Mahoning <br>
2016,39101,Marion,OH,NA,Marion <br>
2016,39103,Medina,OH,NA,Medina <br>
2016,39105,Meigs,OH,NA,Meigs <br>
2016,39107,Mercer,OH,NA,Mercer <br>
2016,39109,Miami,OH,NA,Miami <br>
2016,39111,Monroe,OH,NA,Monroe <br>
2016,39113,Montgomery,OH,NA,Montgomery <br>
2016,39115,Morgan,OH,NA,Morgan <br>
2016,39117,Morrow,OH,NA,Morrow <br>
2016,39119,Muskingum,OH,NA,Muskingum <br>
2016,39121,Noble,OH,NA,Noble <br>
2016,39123,Ottawa,OH,NA,Ottawa <br>
2016,39125,Paulding,OH,NA,Paulding <br>
2016,39127,Perry,OH,NA,Perry <br>
2016,39129,Pickaway,OH,NA,Pickaway <br>
2016,39131,Pike,OH,NA,Pike <br>
2016,39133,Portage,OH,NA,Portage <br>
2016,39135,Preble,OH,NA,Preble <br>
2016,39137,Putnam,OH,NA,Putnam <br>
2016,39139,Richland,OH,NA,Richland <br>
2016,39141,Ross,OH,NA,Ross <br>
2016,39143,Sandusky,OH,NA,Sandusky <br>
2016,39145,Scioto,OH,NA,Scioto <br>
2016,39147,Seneca,OH,NA,Seneca <br>
2016,39149,Shelby,OH,NA,Shelby <br>
2016,39151,Stark,OH,NA,Stark <br>
2016,39153,Summit,OH,NA,Summit <br>
2016,39155,Trumbull,OH,NA,Trumbull <br>
2016,39157,Tuscarawas,OH,NA,Tuscarawas <br>
2016,39159,Union,OH,NA,Union <br>
2016,39161,Van Wert,OH,NA,Van Wert <br>
2016,39163,Vinton,OH,NA,Vinton <br>
2016,39165,Warren,OH,NA,Warren <br>
2016,39167,Washington,OH,NA,Washington <br>
2016,39169,Wayne,OH,NA,Wayne <br>
2016,39171,Williams,OH,NA,Williams <br>
2016,39173,Wood,OH,NA,Wood <br>
2016,39175,Wyandot,OH,NA,Wyandot <br>
2016,42001,Adams,PA,NA,Adams <br>
2016,42003,Allegheny,PA,NA,Allegheny <br>
2016,42005,Armstrong,PA,NA,Armstrong <br>
2016,42007,Beaver,PA,NA,Beaver <br>
2016,42009,Bedford,PA,NA,Bedford <br>
2016,42011,Berks,PA,NA,Berks <br>
2016,42013,Blair,PA,NA,Blair <br>
2016,42015,Bradford,PA,NA,Bradford <br>
2016,42017,Bucks,PA,NA,Bucks <br>
2016,42019,Butler,PA,NA,Butler <br>
2016,42021,Cambria,PA,NA,Cambria <br>
2016,42023,Cameron,PA,NA,Cameron <br>
2016,42025,Carbon,PA,NA,Carbon <br>
2016,42027,Centre,PA,NA,Centre <br>
2016,42029,Chester,PA,NA,Chester <br>
2016,42031,Clarion,PA,NA,Clarion <br>
2016,42033,Clearfield,PA,NA,Clearfield <br>
2016,42035,Clinton,PA,NA,Clinton <br>
2016,42037,Columbia,PA,NA,Columbia <br>
2016,42039,Crawford,PA,NA,Crawford <br>
2016,42041,Cumberland,PA,NA,Cumberland <br>
2016,42043,Dauphin,PA,NA,Dauphin <br>
2016,42045,Delaware,PA,NA,Delaware <br>
2016,42047,Elk,PA,NA,Elk <br>
2016,42049,Erie,PA,NA,Erie <br>
2016,42051,Fayette,PA,NA,Fayette <br>
2016,42053,Forest,PA,NA,Forest <br>
2016,42055,Franklin,PA,NA,Franklin <br>
2016,42057,Fulton,PA,NA,Fulton <br>
2016,42059,Greene,PA,NA,Greene <br>
2016,42061,Huntingdon,PA,NA,Huntingdon <br>
2016,42063,Indiana,PA,NA,Indiana <br>
2016,42065,Jefferson,PA,NA,Jefferson <br>
2016,42067,Juniata,PA,NA,Juniata <br>
2016,42069,Lackawanna,PA,NA,Lackawanna <br>
2016,42071,Lancaster,PA,NA,Lancaster <br>
2016,42073,Lawrence,PA,NA,Lawrence <br>
2016,42075,Lebanon,PA,NA,Lebanon <br>
2016,42077,Lehigh,PA,NA,Lehigh <br>
2016,42079,Luzerne,PA,NA,Luzerne <br>
2016,42081,Lycoming,PA,NA,Lycoming <br>
2016,42083,McKean,PA,NA,McKean <br>
2016,42085,Mercer,PA,NA,Mercer <br>
2016,42087,Mifflin,PA,NA,Mifflin <br>
2016,42089,Monroe,PA,NA,Monroe <br>
2016,42091,Montgomery,PA,NA,Montgomery <br>
2016,42093,Montour,PA,NA,Montour <br>
2016,42095,Northampton,PA,NA,Northampton <br>
2016,42097,Northumberland,PA,NA,Northumberland <br>
2016,42099,Perry,PA,NA,Perry <br>
2016,42101,Philadelphia,PA,NA,Philadelphia <br>
2016,42103,Pike,PA,NA,Pike <br>
2016,42105,Potter,PA,NA,Potter <br>
2016,42107,Schuylkill,PA,NA,Schuylkill <br>
2016,42109,Snyder,PA,NA,Snyder <br>
2016,42111,Somerset,PA,NA,Somerset <br>
2016,42113,Sullivan,PA,NA,Sullivan <br>
2016,42115,Susquehanna,PA,NA,Susquehanna <br>
2016,42117,Tioga,PA,NA,Tioga <br>
2016,42119,Union,PA,NA,Union <br>
2016,42121,Venango,PA,NA,Venango <br>
2016,42123,Warren,PA,NA,Warren <br>
2016,42125,Washington,PA,NA,Washington <br>
2016,42127,Wayne,PA,NA,Wayne <br>
2016,42129,Westmoreland,PA,NA,Westmoreland <br>
2016,42131,Wyoming,PA,NA,Wyoming <br>
2016,42133,York,PA,NA,York <br>
