year,county,state,days,good,moderate,unhealthy_for_sensitive_groups,unhealthy,very_unhealthy,max_aqi,90%_aqi,median_aqi,co,no2,o3,so2,pm2_5,pm10
2007,Mercer,PA,365,181,160,22,2,NA,156,90,51,NA,NA,163,20,182,NA
2007,Northampton,PA,365,158,157,43,7,NA,184,106,55,NA,14,104,62,184,1
2007,Perry,PA,360,299,53,8,NA,NA,122,62.5,31,NA,61,210,89,NA,NA
2007,Philadelphia,PA,365,136,189,31,8,1,205,103,58,3,42,121,4,195,NA
2007,Schuylkill,PA,365,352,13,NA,NA,NA,96,36,16,49,NA,NA,316,NA,NA
2007,Somerset,PA,341,271,64,6,NA,NA,122,67,36,NA,NA,341,NA,NA,NA
2007,Tioga,PA,207,156,44,7,NA,NA,126,74,43,NA,NA,207,NA,NA,NA
2007,Westmoreland,PA,365,232,117,15,1,NA,156,87,45,NA,50,143,76,89,7
2007,Indiana,PA,361,231,102,28,NA,NA,140,94,42,NA,32,175,154,NA,NA
2008,Albany,NY,366,248,111,6,1,NA,156,68,42.5,NA,NA,151,NA,215,NA
2008,Bronx,NY,366,160,194,11,1,NA,151,80,52,NA,66,61,8,231,NA
2008,Chautauqua,NY,366,280,75,9,2,NA,156,74,41.5,NA,NA,313,26,27,NA
2008,Chemung,NY,364,334,27,3,NA,NA,147,49,32.5,NA,NA,350,14,NA,NA
2008,Dutchess,NY,359,322,30,4,3,NA,156,51,33,NA,NA,359,NA,NA,NA
2008,Erie,NY,366,178,178,10,NA,NA,129,80,51,NA,31,100,3,232,NA
2008,Essex,NY,366,281,77,6,2,NA,159,71,40.5,NA,NA,336,NA,30,NA
2008,Franklin,NY,366,342,23,1,NA,NA,126,45,26,NA,NA,243,58,NA,65
2008,Hamilton,NY,365,330,32,3,NA,NA,122,50,34,NA,NA,362,3,NA,NA
2008,Herkimer,NY,364,337,24,3,NA,NA,140,48,33,NA,NA,360,4,NA,NA
2008,Jefferson,NY,291,252,35,4,NA,NA,140,58,33,NA,NA,291,NA,NA,NA
2008,Kings,NY,366,210,153,3,NA,NA,109,70,45,NA,NA,NA,NA,366,NA
2008,Madison,NY,364,327,33,3,1,NA,161,51,34,NA,NA,358,6,NA,NA
2008,Monroe,NY,366,262,98,6,NA,NA,147,68,39,1,NA,147,22,196,NA
2008,Nassau,NY,366,232,132,2,NA,NA,108,69,43,NA,80,NA,4,282,NA
2008,New York,NY,366,120,233,11,2,NA,161,80,55,NA,53,38,1,274,NA
2008,Niagara,NY,366,232,130,4,NA,NA,129,70,45,NA,NA,130,NA,236,NA
2008,Oneida,NY,366,242,122,2,NA,NA,133,66,44,NA,NA,163,NA,203,NA
2008,Onondaga,NY,366,315,48,3,NA,NA,150,58,33,5,NA,304,2,55,NA
2008,Orange,NY,366,256,100,8,1,1,201,74,41,NA,NA,166,NA,200,NA
2008,Putnam,NY,365,322,36,6,1,NA,166,58,34,NA,NA,350,15,NA,NA
2008,Queens,NY,366,187,166,11,2,NA,156,79,49.5,NA,71,81,NA,214,NA
2008,Rensselaer,NY,361,322,34,5,NA,NA,147,51,34,NA,NA,356,5,NA,NA
2008,Richmond,NY,366,223,141,2,NA,NA,115,69,43,NA,NA,93,NA,273,NA
2008,Saratoga,NY,359,323,27,7,2,NA,156,51,33,NA,NA,359,NA,NA,NA
2008,Schenectady,NY,366,348,14,3,1,NA,151,45,27,6,NA,334,26,NA,NA
2008,St. Lawrence,NY,45,44,1,NA,NA,NA,61,43,19,NA,NA,NA,NA,45,NA
2008,Steuben,NY,362,273,85,4,NA,NA,143,65,39,NA,NA,206,2,154,NA
2008,Suffolk,NY,366,252,91,16,7,NA,190,87,43,NA,8,279,40,39,NA
2008,Tompkins,NY,361,330,28,3,NA,NA,150,49,34,NA,NA,361,NA,NA,NA
2008,Ulster,NY,366,339,25,2,NA,NA,147,48,33,NA,NA,356,10,NA,NA
2008,Wayne,NY,224,184,34,6,NA,NA,150,67,36,NA,NA,224,NA,NA,NA
2008,Westchester,NY,365,260,90,13,2,NA,190,71,40,NA,NA,169,NA,196,NA
2008,Oswego,NY,245,207,34,4,NA,NA,143,64,35,NA,NA,245,NA,NA,NA
2008,Franklin,OH,366,234,113,18,1,NA,174,84,44,40,NA,184,63,76,3
2008,Hamilton,OH,366,175,153,34,4,NA,169,101,51.5,NA,31,184,27,124,NA
2008,Jefferson,OH,366,219,119,28,NA,NA,147,94,45,3,NA,134,149,80,NA
2008,Madison,OH,213,142,67,4,NA,NA,122,77,45,NA,NA,213,NA,NA,NA
2008,Adams,OH,366,356,9,1,NA,NA,112,29,10,NA,NA,NA,366,NA,NA
2008,Allen,OH,366,323,42,1,NA,NA,105,54,31,NA,NA,211,129,NA,26
2008,Ashtabula,OH,366,301,55,10,NA,NA,136,71,32,NA,NA,211,155,NA,NA
2008,Athens,OH,365,281,78,5,1,NA,189,67,40,NA,3,299,37,26,NA
2008,Belmont,OH,366,305,53,8,NA,NA,130,60,21,NA,NA,NA,366,NA,NA
2008,Butler,OH,365,230,118,15,2,NA,164,84,44,NA,NA,265,22,78,NA
2008,Clark,OH,365,259,95,10,1,NA,161,74,42,NA,NA,183,102,80,NA
2008,Clermont,OH,256,155,97,4,NA,NA,105,74,47.5,NA,NA,171,NA,85,NA
2008,Clinton,OH,209,137,62,9,1,NA,154,84,47,NA,NA,209,NA,NA,NA
2008,Columbiana,OH,357,285,53,19,NA,NA,137,79,18,NA,NA,NA,314,NA,43
2008,Crawford,OH,350,288,60,2,NA,NA,115,62.5,36,NA,NA,350,NA,NA,NA
2008,Cuyahoga,OH,366,179,162,22,3,NA,161,88,51,5,31,106,117,80,27
2008,Delaware,OH,213,147,55,11,NA,NA,133,80,46,NA,NA,213,NA,NA,NA
2008,Fayette,OH,347,284,61,2,NA,NA,122,61,37,NA,NA,347,NA,NA,NA
2008,Geauga,OH,214,154,47,12,1,NA,156,84,44,NA,NA,214,NA,NA,NA
2008,Greene,OH,264,163,93,8,NA,NA,143,80,47,NA,NA,191,NA,72,1
2008,Hancock,OH,59,59,NA,NA,NA,NA,31,27,20,NA,NA,NA,NA,NA,59
2008,Knox,OH,214,154,53,7,NA,NA,122,80,44,NA,NA,214,NA,NA,NA
2008,Lake,OH,366,188,122,56,NA,NA,147,108,48,9,NA,108,197,52,NA
2008,Lawrence,OH,364,227,120,15,2,NA,166,80,44,NA,NA,175,105,84,NA
2008,Licking,OH,213,147,57,9,NA,NA,126,84,45,NA,NA,213,NA,NA,NA
2008,Lorain,OH,263,187,71,4,1,NA,156,67,43,NA,NA,182,NA,81,NA
2008,Lucas,OH,366,183,170,13,NA,NA,129,84,50.5,NA,NA,142,NA,204,20
2008,Mahoning,OH,366,186,172,8,NA,NA,141,80,50,NA,NA,69,32,265,NA
2008,Medina,OH,257,165,82,10,NA,NA,133,78,46,NA,NA,195,NA,62,NA
2008,Meigs,OH,365,337,22,6,NA,NA,116,43,10,NA,NA,NA,365,NA,NA
2008,Miami,OH,214,153,58,3,NA,NA,112,74,44,NA,NA,214,NA,NA,NA
2008,Montgomery,OH,366,172,179,14,1,NA,174,84,51,11,NA,103,NA,252,NA
2008,Morgan,OH,366,276,37,46,7,NA,200,110,21,NA,NA,NA,366,NA,NA
2008,Noble,OH,360,291,66,3,NA,NA,126,64,38,NA,NA,312,NA,48,NA
2008,Portage,OH,258,202,54,2,NA,NA,115,63,39,NA,NA,161,NA,97,NA
2008,Preble,OH,262,165,96,1,NA,NA,105,74,47,NA,NA,185,NA,77,NA
2008,Scioto,OH,366,209,156,1,NA,NA,110,66,46,NA,NA,NA,19,330,17
2008,Stark,OH,352,239,93,20,NA,NA,140,84,41,108,NA,184,NA,60,NA
2008,Summit,OH,366,241,108,16,1,NA,164,80,43,4,NA,169,109,84,NA
2008,Trumbull,OH,258,164,80,14,NA,NA,140,88,44,NA,NA,186,NA,64,8
2008,Tuscarawas,OH,366,331,35,NA,NA,NA,90,49,20,NA,NA,NA,366,NA,NA
2008,Warren,OH,258,144,96,16,2,NA,166,93,48,NA,NA,181,NA,77,NA
2008,Washington,OH,214,145,59,9,1,NA,174,80,45,NA,NA,214,NA,NA,NA
2008,Wood,OH,214,164,47,3,NA,NA,122,71,43,NA,NA,214,NA,NA,NA
2008,Hancock,ME,366,317,43,6,NA,NA,126,61,36,2,NA,359,NA,5,NA
2008,Knox,ME,183,171,12,NA,NA,NA,93,47,35,NA,NA,183,NA,NA,NA
2008,Washington,ME,352,338,14,NA,NA,NA,80,46,32,NA,NA,339,NA,13,NA
2008,Androscoggin,ME,209,188,18,3,NA,NA,129,51,35,NA,NA,182,NA,NA,27
2008,Aroostook,ME,366,326,40,NA,NA,NA,90,51,32,NA,NA,226,1,107,32
2008,Cumberland,ME,355,315,38,2,NA,NA,119,54,33,NA,58,262,6,21,8
2008,Kennebec,ME,211,193,17,1,NA,NA,101,49,34,NA,NA,181,NA,NA,30
2008,Oxford,ME,232,226,6,NA,NA,NA,84,44,30,NA,NA,232,NA,NA,NA
2008,Penobscot,ME,363,344,16,3,NA,NA,105,46,33,NA,NA,342,NA,16,5
2008,York,ME,362,328,29,5,NA,NA,133,50,35,NA,NA,362,NA,NA,NA
2008,Sagadahoc,ME,142,126,13,3,NA,NA,105,54,35.5,NA,NA,142,NA,NA,NA
2008,Erie,PA,366,228,132,5,1,NA,156,72,45,NA,14,128,25,193,6
2008,Franklin,PA,204,156,39,9,NA,NA,115,77,43,NA,NA,204,NA,NA,NA
2008,Monroe,PA,211,168,37,4,2,NA,169,67,39,NA,NA,211,NA,NA,NA
2008,Adams,PA,365,213,133,18,1,NA,159,80,47,NA,NA,202,NA,163,NA
2008,Delaware,PA,366,245,104,15,2,NA,166,77,42,NA,99,140,31,83,13
2008,Greene,PA,208,146,54,8,NA,NA,147,89,45,1,NA,189,18,NA,NA
2008,Lawrence,PA,366,276,87,3,NA,NA,143,67,38,NA,67,158,72,NA,69
2008,Montgomery,PA,366,262,80,22,2,NA,177,87,40,1,119,171,9,65,1
2008,Warren,PA,365,279,62,22,2,NA,182,84,20,NA,NA,NA,365,NA,NA
2008,Washington,PA,366,170,179,17,NA,NA,136,86,52,NA,11,100,101,154,NA
2008,Cumberland,PA,355,193,158,4,NA,NA,127,76,47,NA,NA,NA,NA,355,NA
2008,York,PA,365,227,107,29,2,NA,177,95,43,1,90,155,38,76,5
2008,Allegheny,PA,366,57,242,56,11,NA,164,118,66,NA,10,28,51,277,NA
2008,Armstrong,PA,214,143,54,16,1,NA,154,93,44,NA,NA,214,NA,NA,NA
2008,Beaver,PA,366,149,162,53,2,NA,200,108,58,NA,23,95,205,42,1
2008,Berks,PA,366,257,88,20,1,NA,156,80,40,NA,67,176,45,78,NA
2008,Blair,PA,365,288,72,5,NA,NA,140,67,37,2,80,186,86,NA,11
2008,Bucks,PA,365,270,73,18,4,NA,192,80,38,NA,103,181,12,66,3
2008,Cambria,PA,366,246,115,5,NA,NA,109,71,41.5,1,55,122,88,90,10
2008,Centre,PA,366,218,136,12,NA,NA,136,80,45,NA,NA,193,5,168,NA
2008,Chester,PA,259,147,92,17,3,NA,172,93,48,NA,NA,189,NA,70,NA
2008,Clearfield,PA,204,135,60,9,NA,NA,126,87,44,NA,NA,204,NA,NA,NA
2008,Dauphin,PA,366,179,164,22,1,NA,174,88,51,NA,15,117,13,220,1
2008,Elk,PA,344,298,41,5,NA,NA,119,54,36,NA,NA,344,NA,NA,NA
2008,Lackawanna,PA,366,242,113,9,2,NA,185,74,42,NA,41,134,1,189,1
2008,Lancaster,PA,366,241,106,19,NA,NA,143,87,43,1,49,169,59,79,9
2008,Lehigh,PA,366,290,60,15,1,NA,164,80,35.5,NA,120,194,47,NA,5
2008,Luzerne,PA,366,316,41,8,1,NA,164,58,33,2,113,204,43,NA,4
2008,Lycoming,PA,365,314,43,6,2,NA,159,61,29,NA,NA,205,154,NA,6
2008,Mercer,PA,366,209,142,15,NA,NA,150,87,47,NA,NA,189,13,164,NA
2008,Northampton,PA,366,194,156,15,1,NA,172,80,48,NA,12,101,27,217,9
2008,Perry,PA,365,303,53,7,2,NA,159,64,31,NA,55,208,102,NA,NA
2008,Philadelphia,PA,366,128,210,23,4,1,260,97,55,NA,15,81,1,268,1
2008,Somerset,PA,360,316,43,1,NA,NA,108,54,35,NA,NA,360,NA,NA,NA
2008,Tioga,PA,195,163,27,5,NA,NA,150,71,41,NA,NA,195,NA,NA,NA
2008,Westmoreland,PA,366,254,102,10,NA,NA,143,76,43,1,38,143,90,82,12
2008,Indiana,PA,364,262,87,15,NA,NA,143,81,40,NA,38,175,151,NA,NA
2009,Albany,NY,365,269,93,3,NA,NA,115,63,39,NA,NA,181,1,183,NA
2009,Bronx,NY,365,200,157,8,NA,NA,147,76,48,NA,73,51,4,237,NA
2009,Chautauqua,NY,365,303,58,4,NA,NA,133,60,38,NA,NA,310,24,31,NA
2009,Chemung,NY,365,342,23,NA,NA,NA,97,47,33,NA,NA,362,3,NA,NA
2009,Dutchess,NY,361,337,21,3,NA,NA,122,45,31,NA,NA,361,NA,NA,NA
2009,Erie,NY,365,230,132,3,NA,NA,126,68,46,NA,24,106,2,233,NA
2009,Essex,NY,365,312,51,2,NA,NA,136,58,41,NA,NA,321,NA,44,NA
2009,Franklin,NY,365,357,5,3,NA,NA,147,42,21,NA,97,196,62,NA,10
2009,Hamilton,NY,364,335,27,2,NA,NA,105,47,34,NA,NA,361,3,NA,NA
2009,Herkimer,NY,365,341,23,1,NA,NA,105,47,34,NA,NA,362,3,NA,NA
2009,Jefferson,NY,324,299,22,2,1,NA,154,48,34,NA,NA,324,NA,NA,NA
2009,Kings,NY,365,243,121,1,NA,NA,105,64,41,NA,NA,NA,NA,365,NA
2009,Madison,NY,363,342,21,NA,NA,NA,97,48,34,NA,NA,360,3,NA,NA
2009,Monroe,NY,365,308,55,1,1,NA,161,56,37,2,NA,209,11,143,NA
2009,Nassau,NY,365,263,101,1,NA,NA,108,65,36,NA,90,NA,NA,275,NA
2009,New York,NY,365,167,193,5,NA,NA,126,75,52,NA,NA,46,NA,319,NA
2009,Niagara,NY,365,277,86,2,NA,NA,129,59,40,5,NA,152,7,201,NA
2009,Oneida,NY,365,295,70,NA,NA,NA,86,58,33,NA,NA,228,NA,137,NA
2009,Onondaga,NY,365,333,31,1,NA,NA,119,49,33,6,NA,309,2,48,NA
2009,Orange,NY,365,275,87,3,NA,NA,108,61,39,NA,NA,209,NA,156,NA
2009,Putnam,NY,365,345,17,3,NA,NA,129,45,32,NA,NA,357,8,NA,NA
2009,Queens,NY,365,235,128,2,NA,NA,112,71,44,NA,68,84,NA,213,NA
2009,Rensselaer,NY,365,341,21,3,NA,NA,122,47,34,NA,NA,364,1,NA,NA
2009,Richmond,NY,365,254,100,11,NA,NA,150,74,41,NA,NA,162,NA,203,NA
2009,Saratoga,NY,363,336,25,2,NA,NA,122,48,34,NA,NA,363,NA,NA,NA
2009,Schenectady,NY,362,352,9,1,NA,NA,112,45,30,3,NA,340,19,NA,NA
2009,St. Lawrence,NY,39,38,1,NA,NA,NA,83,41,20,NA,NA,NA,NA,39,NA
2009,Steuben,NY,365,312,52,1,NA,NA,101,55,36,NA,1,226,2,136,NA
2009,Suffolk,NY,365,294,64,6,1,NA,151,67,40,1,32,300,11,21,NA
2009,Tompkins,NY,347,328,19,NA,NA,NA,93,47,34,NA,NA,347,NA,NA,NA
2009,Ulster,NY,364,338,25,1,NA,NA,108,48,36,NA,NA,362,2,NA,NA
2009,Wayne,NY,217,198,19,NA,NA,NA,97,49,34,NA,NA,217,NA,NA,NA
2009,Westchester,NY,365,280,75,10,NA,NA,119,67,37,NA,NA,216,NA,149,NA
2009,Oswego,NY,339,327,11,1,NA,NA,108,47,34,NA,NA,339,NA,NA,NA
2009,Rockland,NY,207,178,29,NA,NA,NA,100,58,33,NA,NA,159,NA,48,NA
2009,Franklin,OH,365,265,95,5,NA,NA,129,67,40,63,NA,176,39,85,2
2009,Hamilton,OH,365,151,206,8,NA,NA,133,79,53,NA,8,91,6,258,2
2009,Jefferson,OH,363,259,98,5,1,NA,151,74,40,NA,NA,141,126,95,1
2009,Madison,OH,214,169,44,1,NA,NA,112,67,41,NA,NA,214,NA,NA,NA
2009,Adams,OH,346,329,13,4,NA,NA,132,26,6,NA,NA,NA,346,NA,NA
2009,Allen,OH,362,318,40,4,NA,NA,105,54,27,NA,NA,203,132,NA,27
2009,Ashtabula,OH,365,324,36,5,NA,NA,150,51,30,NA,NA,210,155,NA,NA
2009,Athens,OH,365,289,74,2,NA,NA,119,62,36,25,23,185,98,34,NA
2009,Belmont,OH,365,347,16,2,NA,NA,114,43,16,NA,NA,NA,365,NA,NA
2009,Butler,OH,365,245,108,12,NA,NA,129,76,43,NA,NA,264,12,89,NA
2009,Clark,OH,365,275,82,8,NA,NA,119,67,38,NA,NA,174,102,89,NA
2009,Clermont,OH,264,180,82,2,NA,NA,101,67,44,NA,NA,178,NA,86,NA
2009,Clinton,OH,210,155,52,3,NA,NA,108,75.5,44,NA,NA,210,NA,NA,NA
2009,Columbiana,OH,364,298,51,15,NA,NA,143,72,16,NA,NA,NA,316,NA,48
2009,Crawford,OH,355,321,33,1,NA,NA,101,50,34,NA,NA,355,NA,NA,NA
2009,Cuyahoga,OH,365,222,133,10,NA,NA,140,78,45,6,48,122,94,74,21
2009,Delaware,OH,214,170,42,2,NA,NA,115,67,41,NA,NA,214,NA,NA,NA
2009,Fayette,OH,356,310,46,NA,NA,NA,100,54,35,NA,NA,356,NA,NA,NA
2009,Geauga,OH,211,175,33,3,NA,NA,115,58,39,NA,NA,211,NA,NA,NA
2009,Greene,OH,264,178,81,5,NA,NA,119,71,44,NA,NA,179,NA,85,NA
2009,Hancock,OH,54,54,NA,NA,NA,NA,39,29,19,NA,NA,NA,NA,NA,54
2009,Knox,OH,212,184,28,NA,NA,NA,100,54,39,NA,NA,212,NA,NA,NA
2009,Lake,OH,365,195,108,56,6,NA,176,110,48,3,NA,119,206,37,NA
2009,Lawrence,OH,363,271,90,2,NA,NA,108,64,38,NA,NA,164,102,97,NA
2009,Licking,OH,214,169,42,3,NA,NA,119,67,42,NA,NA,214,NA,NA,NA
2009,Lorain,OH,263,202,60,1,NA,NA,123,64,40,NA,NA,184,NA,78,1
2009,Lucas,OH,365,243,115,6,1,NA,154,74,44,NA,NA,180,NA,103,82
2009,Mahoning,OH,365,256,109,NA,NA,NA,100,67,41,NA,NA,148,107,110,NA
2009,Medina,OH,304,210,92,2,NA,NA,101,64,43,NA,2,151,1,150,NA
2009,Meigs,OH,365,337,24,4,NA,NA,148,44,9,NA,NA,NA,365,NA,NA
2009,Miami,OH,214,172,38,4,NA,NA,105,67,41,NA,NA,214,NA,NA,NA
2009,Montgomery,OH,365,240,118,7,NA,NA,129,74,44,47,NA,172,NA,146,NA
2009,Morgan,OH,363,288,40,30,5,NA,200,96,14,NA,NA,NA,363,NA,NA
2009,Noble,OH,353,288,63,2,NA,NA,105,61,38,NA,NA,311,NA,42,NA
2009,Portage,OH,259,200,59,NA,NA,NA,97,60,38,NA,NA,163,NA,96,NA
2009,Preble,OH,261,184,75,2,NA,NA,119,66,44,NA,NA,182,NA,79,NA
2009,Scioto,OH,365,315,49,1,NA,NA,101,54,25,NA,NA,NA,81,108,176
2009,Stark,OH,365,196,167,2,NA,NA,126,74,49,27,NA,86,NA,252,NA
2009,Summit,OH,365,193,168,4,NA,NA,105,75,49,NA,NA,90,29,246,NA
2009,Trumbull,OH,239,197,38,4,NA,NA,108,61,41,NA,NA,214,NA,NA,25
2009,Tuscarawas,OH,364,344,19,1,NA,NA,103,41,14,NA,NA,NA,364,NA,NA
2009,Warren,OH,264,167,89,8,NA,NA,133,74,46,NA,NA,179,NA,85,NA
2009,Washington,OH,214,172,42,NA,NA,NA,100,61,40.5,NA,NA,214,NA,NA,NA
2009,Wood,OH,214,179,34,1,NA,NA,101,64,40,NA,NA,214,NA,NA,NA
2009,Hancock,ME,365,322,39,3,1,NA,151,54,35,NA,NA,361,1,3,NA
2009,Knox,ME,183,169,11,3,NA,NA,150,48,35,NA,NA,183,NA,NA,NA
2009,Washington,ME,364,354,8,2,NA,NA,147,45,32,NA,NA,359,NA,5,NA
2009,Androscoggin,ME,212,206,6,NA,NA,NA,93,46,31,NA,NA,183,NA,NA,29
2009,Aroostook,ME,365,328,37,NA,NA,NA,97,51,33,NA,NA,237,1,81,46
2009,Cumberland,ME,365,342,21,2,NA,NA,150,46,33,NA,88,248,4,19,6
2009,Kennebec,ME,212,201,10,1,NA,NA,105,48,31,NA,NA,182,NA,NA,30
2009,Oxford,ME,216,210,6,NA,NA,NA,67,44,29,NA,NA,216,NA,NA,NA
2009,Penobscot,ME,364,349,14,1,NA,NA,122,44,31,NA,NA,348,NA,14,2
2009,York,ME,362,338,20,3,1,NA,154,47,33,NA,NA,362,NA,NA,NA
2009,Sagadahoc,ME,183,176,7,NA,NA,NA,97,47,34,NA,NA,183,NA,NA,NA
2009,Erie,PA,365,264,97,4,NA,NA,140,63,40,1,26,116,34,186,2
2009,Franklin,PA,208,196,12,NA,NA,NA,84,47,37,NA,NA,208,NA,NA,NA
2009,Monroe,PA,167,159,8,NA,NA,NA,84,47,34,NA,NA,167,NA,NA,NA
2009,Adams,PA,365,220,143,2,NA,NA,126,71,46,NA,NA,154,NA,211,NA
2009,Delaware,PA,363,187,170,6,NA,NA,106,71,49,NA,22,74,3,264,NA
2009,Greene,PA,214,169,44,1,NA,NA,112,67,43,NA,NA,204,10,NA,NA
2009,Lawrence,PA,365,324,35,6,NA,NA,110,52,31,1,NA,166,80,NA,118
2009,Montgomery,PA,365,241,121,3,NA,NA,115,71,42,NA,NA,139,23,203,NA
2009,Warren,PA,334,276,43,15,NA,NA,128,75,14,NA,NA,NA,334,NA,NA
2009,Washington,PA,365,151,201,13,NA,NA,141,82,55,NA,3,44,39,279,NA
2009,Cumberland,PA,365,174,185,6,NA,NA,117,74,52,NA,NA,NA,NA,365,NA
2009,York,PA,365,192,162,11,NA,NA,127,77,49,NA,27,85,25,228,NA
2009,Allegheny,PA,365,76,249,35,5,NA,173,101,62,NA,NA,35,59,269,2
2009,Armstrong,PA,273,180,88,5,NA,NA,133,70,44,NA,NA,122,NA,151,NA
2009,Beaver,PA,365,128,202,33,2,NA,200,99,57,NA,7,57,142,159,NA
2009,Berks,PA,365,227,131,7,NA,NA,140,75,43,NA,15,115,11,224,NA
2009,Blair,PA,365,329,36,NA,NA,NA,97,50,32,NA,NA,198,111,NA,56
2009,Bucks,PA,365,221,136,8,NA,NA,122,77,43,1,32,128,18,186,NA
2009,Cambria,PA,365,183,179,3,NA,NA,109,73,50,NA,10,51,29,270,5
2009,Centre,PA,365,251,114,NA,NA,NA,100,64,41,NA,NA,180,6,179,NA
2009,Chester,PA,348,153,191,4,NA,NA,126,80,53,NA,NA,63,NA,285,NA
2009,Clearfield,PA,206,175,28,3,NA,NA,105,61,38,NA,NA,206,NA,NA,NA
2009,Dauphin,PA,364,208,149,7,NA,NA,118,76,46,2,21,92,NA,248,1
2009,Elk,PA,343,317,25,1,NA,NA,108,49,35,NA,NA,343,NA,NA,NA
2009,Lackawanna,PA,365,259,104,2,NA,NA,112,64,40,NA,52,125,NA,188,NA
2009,Lancaster,PA,365,203,158,4,NA,NA,128,77,48,NA,24,96,NA,242,3
2009,Lehigh,PA,362,336,24,2,NA,NA,108,47,25,NA,NA,200,NA,NA,162
2009,Luzerne,PA,365,353,12,NA,NA,NA,90,44,27,NA,NA,211,72,NA,82
2009,Lycoming,PA,236,219,17,NA,NA,NA,97,48,33,NA,NA,210,NA,NA,26
2009,Mercer,PA,365,226,133,6,NA,NA,119,69,46,NA,NA,171,NA,194,NA
2009,Northampton,PA,365,209,153,3,NA,NA,117,74,46,NA,19,77,17,249,3
2009,Perry,PA,360,339,20,1,NA,NA,101,46.5,26,NA,71,210,79,NA,NA
2009,Philadelphia,PA,365,183,174,8,NA,NA,147,77,50,NA,32,71,1,260,1
2009,Somerset,PA,349,317,31,1,NA,NA,108,50,33,NA,NA,349,NA,NA,NA
2009,Tioga,PA,199,182,17,NA,NA,NA,90,50,38,NA,NA,199,NA,NA,NA
2009,Westmoreland,PA,344,170,171,3,NA,NA,108,76,51,NA,NA,55,NA,289,NA
2009,Indiana,PA,363,306,51,6,NA,NA,126,61,35,NA,NA,180,183,NA,NA
2010,Albany,NY,365,272,87,6,NA,NA,147,67,40,NA,NA,226,NA,139,NA
2010,Bronx,NY,365,214,140,11,NA,NA,136,78,47,NA,50,95,4,216,NA
2010,Chautauqua,NY,365,277,72,15,1,NA,159,72,40,NA,NA,336,6,23,NA
2010,Chemung,NY,365,325,37,3,NA,NA,122,54,35,NA,NA,363,2,NA,NA
2010,Dutchess,NY,361,320,35,5,1,NA,166,54,34,NA,NA,361,NA,NA,NA
2010,Erie,NY,365,213,145,7,NA,NA,122,78,45,NA,19,132,2,212,NA
2010,Essex,NY,365,300,56,8,1,NA,159,61,41,NA,NA,333,NA,32,NA
2010,Franklin,NY,365,364,1,NA,NA,NA,67,31,11,NA,131,181,53,NA,NA
2010,Hamilton,NY,362,334,27,1,NA,NA,105,49,36,NA,NA,359,3,NA,NA
2010,Herkimer,NY,362,335,26,1,NA,NA,105,49,35.5,NA,NA,359,3,NA,NA
2010,Jefferson,NY,356,317,29,10,NA,NA,143,51,35,NA,NA,356,NA,NA,NA
2010,Kings,NY,364,251,112,1,NA,NA,106,64,37,NA,NA,NA,NA,364,NA
2010,Madison,NY,364,321,39,4,NA,NA,140,54,36,NA,NA,362,2,NA,NA
2010,Monroe,NY,365,287,71,7,NA,NA,108,64,38,2,NA,224,16,123,NA
2010,Nassau,NY,365,262,103,NA,NA,NA,96,64,34,NA,75,NA,NA,290,NA
2010,New York,NY,365,178,180,7,NA,NA,119,75,51,NA,NA,94,NA,271,NA
2010,Niagara,NY,365,270,89,6,NA,NA,115,68,40,1,NA,173,NA,191,NA
2010,Oneida,NY,365,305,60,NA,NA,NA,97,59,33,NA,NA,219,NA,146,NA
2010,Onondaga,NY,365,319,41,5,NA,NA,140,55,33,2,NA,323,2,38,NA
2010,Orange,NY,363,270,84,8,1,NA,154,71,40,NA,NA,250,NA,113,NA
2010,Putnam,NY,365,315,42,6,2,NA,166,67,36,NA,NA,359,6,NA,NA
2010,Queens,NY,365,228,126,8,3,NA,169,75,44,NA,71,112,NA,182,NA
2010,Rensselaer,NY,365,319,40,6,NA,NA,122,54,36,NA,NA,357,8,NA,NA
2010,Richmond,NY,365,244,99,19,2,1,208,90,42,NA,NA,218,NA,147,NA
2010,Saratoga,NY,362,329,29,4,NA,NA,105,50,35,NA,NA,362,NA,NA,NA
2010,Schenectady,NY,365,341,21,3,NA,NA,122,46,31,3,NA,359,3,NA,NA
2010,Steuben,NY,365,297,68,NA,NA,NA,100,57,35,2,5,184,2,172,NA
2010,Suffolk,NY,365,263,77,22,3,NA,166,87,42,NA,17,301,NA,47,NA
2010,Tompkins,NY,345,298,43,4,NA,NA,122,58,37,NA,NA,345,NA,NA,NA
2010,Ulster,NY,365,319,44,2,NA,NA,115,54,37,NA,NA,363,2,NA,NA
2010,Wayne,NY,216,188,24,4,NA,NA,112,54,35,NA,NA,216,NA,NA,NA
2010,Westchester,NY,365,271,80,14,NA,NA,150,67,37,NA,NA,215,NA,150,NA
2010,Oswego,NY,354,311,39,4,NA,NA,115,54,34,NA,NA,354,NA,NA,NA
2010,Rockland,NY,365,277,78,9,1,NA,156,71,39,NA,NA,285,NA,80,NA
2010,Franklin,OH,365,182,164,18,1,NA,156,84,51,1,NA,160,NA,201,3
2010,Hamilton,OH,365,54,279,29,3,NA,172,97,68,NA,2,88,9,266,NA
2010,Jefferson,OH,365,170,178,16,1,NA,152,87,52,NA,NA,92,28,243,2
